outer_fold_id,held_out_source_id,model_id,alpha,held_out_inner_batch_id,spearman,selected_alpha
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,0.75,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,0.8787878787878788,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,0.9,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO66,0.8909090909090909,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO73,0.9393939393939394,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO83,0.8303030303030303,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,0.6666666666666666,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO94,0.8545454545454545,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,0.8424242424242424,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,0.8303030303030303,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO106,0.9181818181818182,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,0.7202797202797203,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,0.8636363636363636,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO112,0.8,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,0.8,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,0.9454545454545454,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,0.5181818181818182,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO125,0.9272727272727272,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO126,0.8727272727272727,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO13,0.8181818181818182,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,0.7,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO36,0.9090909090909091,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO40,0.5636363636363636,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,0.6363636363636364,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,0.9151515151515152,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,0.7832167832167832,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,0.7272727272727273,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,0.9393939393939394,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO60,0.9272727272727272,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO62,0.37272727272727274,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,0.8909090909090909,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,0.4755244755244755,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,0.8303030303030303,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,0.7818181818181819,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO86,0.8636363636363636,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,0.5664335664335665,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,T_D1_133,0.6224215231258757,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,T_D1_138,0.6953710156416558,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,T_D1_165,0.6168888873647569,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,T_D1_173,0.546758472650016,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,T_D1_186,0.6512204749659951,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,T_D3_119a,0.5817375393384442,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,T_D3_119b,0.6170465628673908,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,T_D3_155,0.44312936752559784,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,T_D3_178,0.6391475111431755,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,T_D3_198,0.2777378265490587,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,10.0,__MEAN__,0.6996165718261321,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D1_16,0.5957212027621062,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D1_18,0.6330541649476573,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D1_20,0.8348975218874901,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D1_23,0.7262763941146183,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D1_33,0.7544685385334705,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D1_34,0.6205200419610072,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D1_48,0.4122243553635876,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D1_51,0.6116653428423844,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D1_73,0.6666798521902816,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D1_81,0.5110732039252597,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D3_06,0.650213213321002,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D3_14,0.5936729339017844,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D3_22,0.654477664878554,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D3_28,0.7746670967243985,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D3_30,0.6334867946481135,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D3_37,0.6652035226122353,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D3_41,0.6703832596185881,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D3_42,0.7202464772761691,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D3_85,0.5749477440104327,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,PT_D3_96,0.6648429021010791,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO10,0.6242424242424243,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,0.8666666666666667,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO105,0.7454545454545455,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO107,0.8424242424242424,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO113,0.9393939393939394,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO116,0.8,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO12,0.6666666666666666,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO16,0.9,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,0.2727272727272727,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,0.6848484848484848,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO31,0.5272727272727272,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO34,0.06666666666666667,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO4,0.8545454545454545,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,0.75,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,0.8787878787878788,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO64,0.9,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO66,0.8909090909090909,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO73,0.9393939393939394,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO83,0.8303030303030303,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO88,0.6666666666666666,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO94,0.8545454545454545,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,0.8424242424242424,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,0.8303030303030303,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO106,0.9,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO11,0.7972027972027972,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,0.8727272727272727,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO112,0.7818181818181819,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,0.8272727272727273,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,0.9545454545454546,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,0.4636363636363636,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO125,0.9454545454545454,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO126,0.8909090909090909,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO13,0.8818181818181818,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,0.8363636363636363,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO36,0.9090909090909091,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO40,0.6454545454545455,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,0.7272727272727273,100.0
T197_OUTER_02,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,SEQUENCE_RIDGE_COMPOSITION_ONLY,100.0,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,0.8909090909090909,100.0
